city,confirmedCount,curedCount,deadCount,province,suspectedCount,updateTime
俄罗斯,2,0,0,俄罗斯,0.0,2020-02-01
俄罗斯,2,0,0,俄罗斯,0.0,2020-01-31
内蒙古自治区,58,5,0,内蒙古自治区,0.0,2020-02-10
鄂尔多斯,11,2,0,内蒙古自治区,0.0,2020-02-10
包头,11,0,0,内蒙古自治区,0.0,2020-02-10
呼和浩特,7,0,0,内蒙古自治区,0.0,2020-02-10
巴彦淖尔,6,0,0,内蒙古自治区,0.0,2020-02-10
通辽,6,0,0,内蒙古自治区,0.0,2020-02-10
呼伦贝尔,5,1,0,内蒙古自治区,0.0,2020-02-10
赤峰,4,1,0,内蒙古自治区,0.0,2020-02-10
乌兰察布,3,0,0,内蒙古自治区,0.0,2020-02-10
锡林郭勒盟,2,1,0,内蒙古自治区,0.0,2020-02-10
乌海市,2,0,0,内蒙古自治区,0.0,2020-02-10
兴安盟,1,0,0,内蒙古自治区,0.0,2020-02-10
内蒙古自治区,54,5,0,内蒙古自治区,0.0,2020-02-09
鄂尔多斯,11,2,0,内蒙古自治区,0.0,2020-02-09
包头,10,0,0,内蒙古自治区,0.0,2020-02-09
呼和浩特,7,0,0,内蒙古自治区,0.0,2020-02-09
巴彦淖尔,6,0,0,内蒙古自治区,0.0,2020-02-09
呼伦贝尔,5,1,0,内蒙古自治区,0.0,2020-02-09
赤峰,4,1,0,内蒙古自治区,0.0,2020-02-09
通辽,3,0,0,内蒙古自治区,0.0,2020-02-09
乌兰察布,3,0,0,内蒙古自治区,0.0,2020-02-09
锡林郭勒盟,2,1,0,内蒙古自治区,0.0,2020-02-09
乌海市,2,0,0,内蒙古自治区,0.0,2020-02-09
兴安盟,1,0,0,内蒙古自治区,0.0,2020-02-09
内蒙古自治区,52,5,0,内蒙古自治区,0.0,2020-02-08
鄂尔多斯,11,2,0,内蒙古自治区,0.0,2020-02-08
包头,10,0,0,内蒙古自治区,0.0,2020-02-08
呼和浩特,7,0,0,内蒙古自治区,0.0,2020-02-08
呼伦贝尔,5,1,0,内蒙古自治区,0.0,2020-02-08
赤峰,4,1,0,内蒙古自治区,0.0,2020-02-08
巴彦淖尔,4,0,0,内蒙古自治区,0.0,2020-02-08
通辽,3,0,0,内蒙古自治区,0.0,2020-02-08
乌兰察布,3,0,0,内蒙古自治区,0.0,2020-02-08
锡林郭勒盟,2,1,0,内蒙古自治区,0.0,2020-02-08
乌海市,2,0,0,内蒙古自治区,0.0,2020-02-08
兴安盟,1,0,0,内蒙古自治区,0.0,2020-02-08
内蒙古自治区,50,5,0,内蒙古自治区,0.0,2020-02-07
鄂尔多斯,11,2,0,内蒙古自治区,0.0,2020-02-07
包头,9,0,0,内蒙古自治区,0.0,2020-02-07
呼和浩特,7,0,0,内蒙古自治区,0.0,2020-02-07
呼伦贝尔,5,1,0,内蒙古自治区,0.0,2020-02-07
巴彦淖尔,4,0,0,内蒙古自治区,0.0,2020-02-07
赤峰,4,1,0,内蒙古自治区,0.0,2020-02-07
乌兰察布,3,0,0,内蒙古自治区,0.0,2020-02-07
锡林郭勒盟,2,1,0,内蒙古自治区,0.0,2020-02-07
通辽,2,0,0,内蒙古自治区,0.0,2020-02-07
乌海市,2,0,0,内蒙古自治区,0.0,2020-02-07
兴安盟,1,0,0,内蒙古自治区,0.0,2020-02-07
内蒙古自治区,46,4,0,内蒙古自治区,0.0,2020-02-06
鄂尔多斯,11,2,0,内蒙古自治区,0.0,2020-02-06
包头,9,0,0,内蒙古自治区,0.0,2020-02-06
呼和浩特,5,0,0,内蒙古自治区,0.0,2020-02-06
呼伦贝尔,5,1,0,内蒙古自治区,0.0,2020-02-06
巴彦淖尔,4,0,0,内蒙古自治区,0.0,2020-02-06
乌兰察布,3,0,0,内蒙古自治区,0.0,2020-02-06
赤峰,3,0,0,内蒙古自治区,0.0,2020-02-06
锡林郭勒盟,2,1,0,内蒙古自治区,0.0,2020-02-06
乌海市,2,0,0,内蒙古自治区,0.0,2020-02-06
兴安盟,1,0,0,内蒙古自治区,0.0,2020-02-06
通辽,1,0,0,内蒙古自治区,0.0,2020-02-06
内蒙古自治区,42,3,0,内蒙古自治区,0.0,2020-02-05
鄂尔多斯,11,2,0,内蒙古自治区,0.0,2020-02-05
包头,7,0,0,内蒙古自治区,0.0,2020-02-05
呼和浩特,5,0,0,内蒙古自治区,0.0,2020-02-05
巴彦淖尔,4,0,0,内蒙古自治区,0.0,2020-02-05
乌兰察布,3,0,0,内蒙古自治区,0.0,2020-02-05
呼伦贝尔,3,1,0,内蒙古自治区,0.0,2020-02-05
赤峰,3,0,0,内蒙古自治区,0.0,2020-02-05
锡林郭勒盟,2,0,0,内蒙古自治区,0.0,2020-02-05
乌海市,2,0,0,内蒙古自治区,0.0,2020-02-05
兴安盟,1,0,0,内蒙古自治区,0.0,2020-02-05
通辽,1,0,0,内蒙古自治区,0.0,2020-02-05
内蒙古自治区,35,1,0,内蒙古自治区,0.0,2020-02-04
鄂尔多斯,9,0,0,内蒙古自治区,0.0,2020-02-04
包头,6,0,0,内蒙古自治区,0.0,2020-02-04
呼和浩特,4,0,0,内蒙古自治区,0.0,2020-02-04
巴彦淖尔,3,0,0,内蒙古自治区,0.0,2020-02-04
乌兰察布,3,0,0,内蒙古自治区,0.0,2020-02-04
呼伦贝尔,3,1,0,内蒙古自治区,0.0,2020-02-04
锡林郭勒盟,2,0,0,内蒙古自治区,0.0,2020-02-04
赤峰,2,0,0,内蒙古自治区,0.0,2020-02-04
兴安盟,1,0,0,内蒙古自治区,0.0,2020-02-04
通辽,1,0,0,内蒙古自治区,0.0,2020-02-04
乌海市,1,0,0,内蒙古自治区,0.0,2020-02-04
内蒙古自治区,34,1,0,内蒙古自治区,0.0,2020-02-03
鄂尔多斯,9,0,0,内蒙古自治区,0.0,2020-02-03
包头,6,0,0,内蒙古自治区,0.0,2020-02-03
呼和浩特,4,0,0,内蒙古自治区,0.0,2020-02-03
巴彦淖尔,3,0,0,内蒙古自治区,0.0,2020-02-03
乌兰察布,3,0,0,内蒙古自治区,0.0,2020-02-03
呼伦贝尔,2,1,0,内蒙古自治区,0.0,2020-02-03
锡林郭勒盟,2,0,0,内蒙古自治区,0.0,2020-02-03
赤峰,2,0,0,内蒙古自治区,0.0,2020-02-03
兴安盟,1,0,0,内蒙古自治区,0.0,2020-02-03
通辽,1,0,0,内蒙古自治区,0.0,2020-02-03
乌海市,1,0,0,内蒙古自治区,0.0,2020-02-03
内蒙古自治区,27,1,0,内蒙古自治区,0.0,2020-02-02
鄂尔多斯,6,0,0,内蒙古自治区,0.0,2020-02-02
包头,5,0,0,内蒙古自治区,0.0,2020-02-02
巴彦淖尔,3,0,0,内蒙古自治区,0.0,2020-02-02
呼和浩特,2,0,0,内蒙古自治区,0.0,2020-02-02
呼伦贝尔,2,1,0,内蒙古自治区,0.0,2020-02-02
锡林郭勒盟,2,0,0,内蒙古自治区,0.0,2020-02-02
赤峰,2,0,0,内蒙古自治区,0.0,2020-02-02
乌兰察布,2,0,0,内蒙古自治区,0.0,2020-02-02
兴安盟,1,0,0,内蒙古自治区,0.0,2020-02-02
通辽,1,0,0,内蒙古自治区,0.0,2020-02-02
乌海,1,0,0,内蒙古自治区,0.0,2020-02-02
内蒙古自治区,23,1,0,内蒙古自治区,0.0,2020-02-01
鄂尔多斯,5,0,0,内蒙古自治区,0.0,2020-02-01
包头,3,0,0,内蒙古自治区,0.0,2020-02-01
巴彦淖尔,3,0,0,内蒙古自治区,0.0,2020-02-01
呼和浩特,2,0,0,内蒙古自治区,0.0,2020-02-01
呼伦贝尔,2,1,0,内蒙古自治区,0.0,2020-02-01
锡林郭勒盟,2,0,0,内蒙古自治区,0.0,2020-02-01
赤峰,2,0,0,内蒙古自治区,0.0,2020-02-01
乌兰察布,2,0,0,内蒙古自治区,0.0,2020-02-01
兴安盟,1,0,0,内蒙古自治区,0.0,2020-02-01
通辽,1,0,0,内蒙古自治区,0.0,2020-02-01
内蒙古自治区,20,1,0,内蒙古自治区,0.0,2020-01-31
包头,3,0,0,内蒙古自治区,0.0,2020-01-31
鄂尔多斯,3,0,0,内蒙古自治区,0.0,2020-01-31
呼和浩特,2,0,0,内蒙古自治区,0.0,2020-01-31
锡林郭勒盟,2,0,0,内蒙古自治区,0.0,2020-01-31
赤峰,2,0,0,内蒙古自治区,0.0,2020-01-31
巴彦淖尔,2,0,0,内蒙古自治区,0.0,2020-01-31
乌兰察布,2,0,0,内蒙古自治区,0.0,2020-01-31
呼伦贝尔,1,1,0,内蒙古自治区,0.0,2020-01-31
兴安盟,1,0,0,内蒙古自治区,0.0,2020-01-31
通辽,1,0,0,内蒙古自治区,0.0,2020-01-31
内蒙古自治区,18,0,0,内蒙古自治区,0.0,2020-01-30
包头,3,0,0,内蒙古自治区,0.0,2020-01-30
鄂尔多斯,3,0,0,内蒙古自治区,0.0,2020-01-30
呼和浩特,2,0,0,内蒙古自治区,0.0,2020-01-30
呼伦贝尔,2,0,0,内蒙古自治区,0.0,2020-01-30
锡林郭勒盟,2,0,0,内蒙古自治区,0.0,2020-01-30
赤峰,2,0,0,内蒙古自治区,0.0,2020-01-30
巴彦淖尔,2,0,0,内蒙古自治区,0.0,2020-01-30
兴安盟,1,0,0,内蒙古自治区,0.0,2020-01-30
通辽,1,0,0,内蒙古自治区,0.0,2020-01-30
内蒙古自治区,16,0,0,内蒙古自治区,0.0,2020-01-29
包头,3,0,0,内蒙古自治区,0.0,2020-01-29
呼和浩特,2,0,0,内蒙古自治区,0.0,2020-01-29
呼伦贝尔,2,0,0,内蒙古自治区,0.0,2020-01-29
锡林郭勒盟,2,0,0,内蒙古自治区,0.0,2020-01-29
鄂尔多斯,2,0,0,内蒙古自治区,0.0,2020-01-29
赤峰,2,0,0,内蒙古自治区,0.0,2020-01-29
兴安盟,1,0,0,内蒙古自治区,0.0,2020-01-29
通辽,1,0,0,内蒙古自治区,0.0,2020-01-29
巴彦淖尔,1,0,0,内蒙古自治区,0.0,2020-01-29
内蒙古自治区,15,0,0,内蒙古自治区,0.0,2020-01-28
包头,3,0,0,内蒙古自治区,0.0,2020-01-28
呼和浩特,2,0,0,内蒙古自治区,0.0,2020-01-28
呼伦贝尔,2,0,0,内蒙古自治区,0.0,2020-01-28
锡林郭勒盟,2,0,0,内蒙古自治区,0.0,2020-01-28
鄂尔多斯,2,0,0,内蒙古自治区,0.0,2020-01-28
赤峰,2,0,0,内蒙古自治区,0.0,2020-01-28
兴安盟,1,0,0,内蒙古自治区,0.0,2020-01-28
通辽,1,0,0,内蒙古自治区,0.0,2020-01-28
呼和浩特（新城区）,2,0,0,内蒙古自治区,0.0,2020-01-28
呼伦贝尔满洲里,1,0,0,内蒙古自治区,0.0,2020-01-28
锡林郭勒盟锡林浩特,1,0,0,内蒙古自治区,0.0,2020-01-28
锡林郭勒盟二连浩特,1,0,0,内蒙古自治区,0.0,2020-01-28
鄂尔多斯东胜区,1,0,0,内蒙古自治区,0.0,2020-01-28
鄂尔多斯鄂托克前旗,1,0,0,内蒙古自治区,0.0,2020-01-28
赤峰市松山区,1,0,0,内蒙古自治区,0.0,2020-01-28
赤峰市林西县,1,0,0,内蒙古自治区,0.0,2020-01-28
呼伦贝尔牙克石,1,0,0,内蒙古自治区,0.0,2020-01-28
兴安盟乌兰浩特,1,0,0,内蒙古自治区,0.0,2020-01-28
包头市昆都仑区,3,0,0,内蒙古自治区,0.0,2020-01-28
通辽市经济开发区,1,0,0,内蒙古自治区,0.0,2020-01-28
内蒙古自治区,11,0,0,内蒙古自治区,0.0,2020-01-27
包头市东河区,2,0,0,内蒙古自治区,0.0,2020-01-27
锡林郭勒盟锡林浩特,1,0,0,内蒙古自治区,0.0,2020-01-27
鄂尔多斯东胜区,1,0,0,内蒙古自治区,0.0,2020-01-27
赤峰市松山区,1,0,0,内蒙古自治区,0.0,2020-01-27
呼伦贝尔满洲里,1,0,0,内蒙古自治区,0.0,2020-01-27
兴安盟乌兰浩特,1,0,0,内蒙古自治区,0.0,2020-01-27
通辽市经济开发区,1,0,0,内蒙古自治区,0.0,2020-01-27
锡林郭勒盟二连浩特,1,0,0,内蒙古自治区,0.0,2020-01-27
鄂尔多斯鄂托克前旗,1,0,0,内蒙古自治区,0.0,2020-01-27
呼伦贝尔牙克石,1,0,0,内蒙古自治区,0.0,2020-01-27
满洲里,1,0,0,内蒙古自治区,0.0,2020-01-27
锡林郭勒盟,2,0,0,内蒙古自治区,0.0,2020-01-27
鄂尔多斯,2,0,0,内蒙古自治区,0.0,2020-01-27
赤峰,1,0,0,内蒙古自治区,0.0,2020-01-27
兴安盟,1,0,0,内蒙古自治区,0.0,2020-01-27
通辽,1,0,0,内蒙古自治区,0.0,2020-01-27
包头,2,0,0,内蒙古自治区,0.0,2020-01-27
呼伦贝尔牙克石市,1,0,0,内蒙古自治区,0.0,2020-01-27
内蒙古自治区,7,0,0,内蒙古自治区,0.0,2020-01-26
锡林郭勒盟,2,0,0,内蒙古自治区,0.0,2020-01-26
鄂尔多斯,2,0,0,内蒙古自治区,0.0,2020-01-26
满洲里,1,0,0,内蒙古自治区,0.0,2020-01-26
赤峰,1,0,0,内蒙古自治区,0.0,2020-01-26
呼伦贝尔牙克石市,1,0,0,内蒙古自治区,0.0,2020-01-26
内蒙古自治区,7,0,0,内蒙古自治区,0.0,2020-01-25
锡林郭勒,2,0,0,内蒙古自治区,0.0,2020-01-25
鄂尔多斯,2,0,0,内蒙古自治区,0.0,2020-01-25
满洲里,1,0,0,内蒙古自治区,0.0,2020-01-25
赤峰,1,0,0,内蒙古自治区,0.0,2020-01-25
呼伦贝尔,1,0,0,内蒙古自治区,0.0,2020-01-25
内蒙古自治区,2,0,0,内蒙古自治区,0.0,2020-01-24
满洲里,1,0,0,内蒙古自治区,0.0,2020-01-24
内蒙古自治区,0,0,0,内蒙古自治区,1.0,2020-01-23
加拿大,7,0,0,加拿大,0.0,2020-02-10
加拿大,7,0,0,加拿大,0.0,2020-02-09
加拿大,5,0,0,加拿大,0.0,2020-02-05
加拿大,4,0,0,加拿大,0.0,2020-02-01
加拿大,3,0,0,加拿大,0.0,2020-01-29
加拿大,1,0,0,加拿大,0.0,2020-01-27
北京市,337,44,2,北京市,0.0,2020-02-10
朝阳区,56,0,0,北京市,0.0,2020-02-10
海淀区,54,0,0,北京市,0.0,2020-02-10
西城区,39,0,0,北京市,0.0,2020-02-10
大兴区,36,2,0,北京市,0.0,2020-02-10
丰台区,30,3,0,北京市,0.0,2020-02-10
外地来京人员,25,2,0,北京市,0.0,2020-02-10
昌平区,18,0,0,北京市,0.0,2020-02-10
通州区,16,1,0,北京市,0.0,2020-02-10
房山区,14,0,0,北京市,0.0,2020-02-10
石景山区,13,0,0,北京市,0.0,2020-02-10
顺义区,10,0,0,北京市,0.0,2020-02-10
东城区,9,0,0,北京市,0.0,2020-02-10
怀柔区,7,0,0,北京市,0.0,2020-02-10
密云区,6,0,0,北京市,0.0,2020-02-10
门头沟区,3,0,0,北京市,0.0,2020-02-10
延庆区,1,0,0,北京市,0.0,2020-02-10
待明确地区,0,36,2,北京市,0.0,2020-02-10
北京市,326,37,2,北京市,0.0,2020-02-09
朝阳区,55,0,0,北京市,0.0,2020-02-09
海淀区,52,0,0,北京市,0.0,2020-02-09
西城区,38,0,0,北京市,0.0,2020-02-09
大兴区,35,2,0,北京市,0.0,2020-02-09
丰台区,27,3,0,北京市,0.0,2020-02-09
外地来京人员,24,2,0,北京市,0.0,2020-02-09
昌平区,17,0,0,北京市,0.0,2020-02-09
通州区,16,1,0,北京市,0.0,2020-02-09
房山区,14,0,0,北京市,0.0,2020-02-09
石景山区,13,0,0,北京市,0.0,2020-02-09
顺义区,10,0,0,北京市,0.0,2020-02-09
东城区,9,0,0,北京市,0.0,2020-02-09
怀柔区,7,0,0,北京市,0.0,2020-02-09
密云区,5,0,0,北京市,0.0,2020-02-09
门头沟区,3,0,0,北京市,0.0,2020-02-09
延庆区,1,0,0,北京市,0.0,2020-02-09
待明确地区,0,29,2,北京市,0.0,2020-02-09
北京市,315,34,2,北京市,0.0,2020-02-08
朝阳区,53,0,0,北京市,0.0,2020-02-08
海淀区,49,0,0,北京市,0.0,2020-02-08
西城区,37,0,0,北京市,0.0,2020-02-08
大兴区,34,2,0,北京市,0.0,2020-02-08
丰台区,26,0,0,北京市,0.0,2020-02-08
外地来京人员,25,2,0,北京市,0.0,2020-02-08
昌平区,17,0,0,北京市,0.0,2020-02-08
通州区,15,0,0,北京市,0.0,2020-02-08
房山区,14,0,0,北京市,0.0,2020-02-08
石景山区,13,0,0,北京市,0.0,2020-02-08
顺义区,9,0,0,北京市,0.0,2020-02-08
东城区,8,0,0,北京市,0.0,2020-02-08
怀柔区,7,0,0,北京市,0.0,2020-02-08
密云区,4,0,0,北京市,0.0,2020-02-08
门头沟区,3,0,0,北京市,0.0,2020-02-08
延庆区,1,0,0,北京市,0.0,2020-02-08
待明确地区,0,30,2,北京市,0.0,2020-02-08
北京市,297,33,1,北京市,0.0,2020-02-07
朝阳区,51,0,0,北京市,0.0,2020-02-07
海淀区,47,0,0,北京市,0.0,2020-02-07
西城区,36,0,0,北京市,0.0,2020-02-07
大兴区,34,2,0,北京市,0.0,2020-02-07
外地来京人员,24,2,0,北京市,0.0,2020-02-07
丰台区,22,0,0,北京市,0.0,2020-02-07
昌平区,17,0,0,北京市,0.0,2020-02-07
通州区,14,0,0,北京市,0.0,2020-02-07
石景山区,13,0,0,北京市,0.0,2020-02-07
房山区,13,0,0,北京市,0.0,2020-02-07
顺义区,8,0,0,北京市,0.0,2020-02-07
东城区,7,0,0,北京市,0.0,2020-02-07
怀柔区,7,0,0,北京市,0.0,2020-02-07
门头沟区,3,0,0,北京市,0.0,2020-02-07
延庆区,1,0,0,北京市,0.0,2020-02-07
待明确地区,0,29,1,北京市,0.0,2020-02-07
北京市,274,31,1,北京市,0.0,2020-02-06
朝阳区,48,0,0,北京市,0.0,2020-02-06
海淀区,47,0,0,北京市,0.0,2020-02-06
西城区,34,0,0,北京市,0.0,2020-02-06
大兴区,32,2,0,北京市,0.0,2020-02-06
外地来京人员,21,2,0,北京市,0.0,2020-02-06
丰台区,20,0,0,北京市,0.0,2020-02-06
昌平区,15,0,0,北京市,0.0,2020-02-06
通州区,13,0,0,北京市,0.0,2020-02-06
石景山区,11,0,0,北京市,0.0,2020-02-06
房山区,11,0,0,北京市,0.0,2020-02-06
东城区,7,0,0,北京市,0.0,2020-02-06
顺义区,6,0,0,北京市,0.0,2020-02-06
怀柔区,5,0,0,北京市,0.0,2020-02-06
门头沟区,3,0,0,北京市,0.0,2020-02-06
延庆区,1,0,0,北京市,0.0,2020-02-06
未明确地区,0,27,1,北京市,0.0,2020-02-06
待明确地区,0,27,1,北京市,0.0,2020-02-06
北京市,253,24,1,北京市,0.0,2020-02-05
海淀区,45,0,0,北京市,0.0,2020-02-05
朝阳区,43,0,0,北京市,0.0,2020-02-05
大兴区,29,2,0,北京市,0.0,2020-02-05
西城区,29,0,0,北京市,0.0,2020-02-05
外地来京人员,21,2,0,北京市,0.0,2020-02-05
丰台区,20,0,0,北京市,0.0,2020-02-05
昌平区,15,0,0,北京市,0.0,2020-02-05
通州区,13,0,0,北京市,0.0,2020-02-05
房山区,11,0,0,北京市,0.0,2020-02-05
石景山区,7,0,0,北京市,0.0,2020-02-05
东城区,6,0,0,北京市,0.0,2020-02-05
顺义区,6,0,0,北京市,0.0,2020-02-05
怀柔区,4,0,0,北京市,0.0,2020-02-05
门头沟区,3,0,0,北京市,0.0,2020-02-05
延庆区,1,0,0,北京市,0.0,2020-02-05
待明确地区,0,20,1,北京市,0.0,2020-02-05
北京市,228,23,1,北京市,0.0,2020-02-04
海淀区,45,0,0,北京市,0.0,2020-02-04
朝阳区,36,0,0,北京市,0.0,2020-02-04
大兴区,29,2,0,北京市,0.0,2020-02-04
西城区,28,0,0,北京市,0.0,2020-02-04
外地来京人员,20,2,0,北京市,0.0,2020-02-04
丰台区,18,0,0,北京市,0.0,2020-02-04
昌平区,14,0,0,北京市,0.0,2020-02-04
通州区,13,0,0,北京市,0.0,2020-02-04
石景山区,6,0,0,北京市,0.0,2020-02-04
顺义区,5,0,0,北京市,0.0,2020-02-04
房山区,5,0,0,北京市,0.0,2020-02-04
门头沟区,3,0,0,北京市,0.0,2020-02-04
怀柔区,3,0,0,北京市,0.0,2020-02-04
东城区,2,0,0,北京市,0.0,2020-02-04
延庆区,1,0,0,北京市,0.0,2020-02-04
待明确地区,0,19,1,北京市,0.0,2020-02-04
北京市,212,12,1,北京市,0.0,2020-02-03
海淀区,42,0,0,北京市,0.0,2020-02-03
朝阳区,31,0,0,北京市,0.0,2020-02-03
大兴区,28,2,0,北京市,0.0,2020-02-03
西城区,26,0,0,北京市,0.0,2020-02-03
外地来京人员,19,2,0,北京市,0.0,2020-02-03
丰台区,17,0,0,北京市,0.0,2020-02-03
通州区,13,0,0,北京市,0.0,2020-02-03
昌平区,13,0,0,北京市,0.0,2020-02-03
石景山区,5,0,0,北京市,0.0,2020-02-03
顺义区,5,0,0,北京市,0.0,2020-02-03
房山区,4,0,0,北京市,0.0,2020-02-03
门头沟区,3,0,0,北京市,0.0,2020-02-03
怀柔区,3,0,0,北京市,0.0,2020-02-03
东城区,2,0,0,北京市,0.0,2020-02-03
延庆区,1,0,0,北京市,0.0,2020-02-03
待明确地区,0,8,1,北京市,0.0,2020-02-03
北京市,191,9,1,北京市,0.0,2020-02-02
海淀区,41,0,0,北京市,0.0,2020-02-02
朝阳区,35,0,0,北京市,0.0,2020-02-02
大兴区,22,2,0,北京市,0.0,2020-02-02
西城区,22,0,0,北京市,0.0,2020-02-02
丰台区,16,0,0,北京市,0.0,2020-02-02
通州区,13,0,0,北京市,0.0,2020-02-02
昌平区,12,0,0,北京市,0.0,2020-02-02
外地来京人员,11,2,0,北京市,0.0,2020-02-02
顺义区,6,0,0,北京市,0.0,2020-02-02
石景山区,5,0,0,北京市,0.0,2020-02-02
东城区,3,0,0,北京市,0.0,2020-02-02
门头沟区,2,0,0,北京市,0.0,2020-02-02
房山区,2,0,0,北京市,0.0,2020-02-02
怀柔区,1,0,0,北京市,0.0,2020-02-02
待明确地区,0,5,1,北京市,0.0,2020-02-02
北京市,168,9,1,北京市,0.0,2020-02-01
海淀区,39,0,0,北京市,0.0,2020-02-01
朝阳区,28,0,0,北京市,0.0,2020-02-01
大兴区,20,2,0,北京市,0.0,2020-02-01
西城区,17,0,0,北京市,0.0,2020-02-01
丰台区,16,0,0,北京市,0.0,2020-02-01
通州区,13,0,0,北京市,0.0,2020-02-01
昌平区,12,0,0,北京市,0.0,2020-02-01
外地来京人员,11,2,0,北京市,0.0,2020-02-01
石景山区,3,0,0,北京市,0.0,2020-02-01
东城区,3,0,0,北京市,0.0,2020-02-01
顺义区,2,0,0,北京市,0.0,2020-02-01
房山区,2,0,0,北京市,0.0,2020-02-01
门头沟区,1,0,0,北京市,0.0,2020-02-01
怀柔区,1,0,0,北京市,0.0,2020-02-01
北京市,139,5,1,北京市,0.0,2020-01-31
海淀区,27,0,0,北京市,0.0,2020-01-31
朝阳区,24,0,0,北京市,0.0,2020-01-31
大兴区,17,2,0,北京市,0.0,2020-01-31
西城区,16,0,0,北京市,0.0,2020-01-31
昌平区,12,0,0,北京市,0.0,2020-01-31
通州区,12,0,0,北京市,0.0,2020-01-31
外地来京人员,11,2,0,北京市,0.0,2020-01-31
丰台区,11,0,0,北京市,0.0,2020-01-31
东城区,3,0,0,北京市,0.0,2020-01-31
石景山区,2,0,0,北京市,0.0,2020-01-31
顺义区,2,0,0,北京市,0.0,2020-01-31
门头沟区,1,0,0,北京市,0.0,2020-01-31
怀柔区,1,0,0,北京市,0.0,2020-01-31
朝阳,22,0,0,北京市,0.0,2020-01-31
大兴,16,2,0,北京市,0.0,2020-01-31
西城,13,0,0,北京市,0.0,2020-01-31
昌平,12,0,0,北京市,0.0,2020-01-31
通州,12,0,0,北京市,0.0,2020-01-31
丰台,11,0,0,北京市,0.0,2020-01-31
东城,3,0,0,北京市,0.0,2020-01-31
石景山,2,0,0,北京市,0.0,2020-01-31
顺义,2,0,0,北京市,0.0,2020-01-31
门头沟,1,0,0,北京市,0.0,2020-01-31
怀柔,1,0,0,北京市,0.0,2020-01-31
海淀,26,0,0,北京市,0.0,2020-01-31
北京市,114,4,1,北京市,0.0,2020-01-30
海淀,24,0,0,北京市,0.0,2020-01-30
朝阳,21,0,0,北京市,0.0,2020-01-30
西城,12,0,0,北京市,0.0,2020-01-30
外地来京人员,11,2,0,北京市,0.0,2020-01-30
丰台,10,0,0,北京市,0.0,2020-01-30
大兴,10,2,0,北京市,0.0,2020-01-30
昌平,8,0,0,北京市,0.0,2020-01-30
通州,8,0,0,北京市,0.0,2020-01-30
石景山,2,0,0,北京市,0.0,2020-01-30
顺义,2,0,0,北京市,0.0,2020-01-30
东城,2,0,0,北京市,0.0,2020-01-30
门头沟,1,0,0,北京市,0.0,2020-01-30
北京市,111,4,1,北京市,0.0,2020-01-29
海淀,24,0,0,北京市,0.0,2020-01-29
朝阳,21,0,0,北京市,0.0,2020-01-29
西城,12,0,0,北京市,0.0,2020-01-29
外地来京人员,11,2,0,北京市,0.0,2020-01-29
丰台,10,0,0,北京市,0.0,2020-01-29
大兴,10,2,0,北京市,0.0,2020-01-29
昌平,8,0,0,北京市,0.0,2020-01-29
通州,8,0,0,北京市,0.0,2020-01-29
石景山,2,0,0,北京市,0.0,2020-01-29
顺义,2,0,0,北京市,0.0,2020-01-29
东城,2,0,0,北京市,0.0,2020-01-29
门头沟,1,0,0,北京市,0.0,2020-01-29
北京市,91,4,1,北京市,0.0,2020-01-28
海淀,21,0,0,北京市,0.0,2020-01-28
朝阳,17,0,0,北京市,0.0,2020-01-28
外地来京人员,11,2,0,北京市,0.0,2020-01-28
西城,8,0,0,北京市,0.0,2020-01-28
昌平,7,0,0,北京市,0.0,2020-01-28
通州,7,0,0,北京市,0.0,2020-01-28
丰台,7,0,0,北京市,0.0,2020-01-28
大兴,7,2,0,北京市,0.0,2020-01-28
石景山,2,0,0,北京市,0.0,2020-01-28
顺义,2,0,0,北京市,0.0,2020-01-28
东城,2,0,0,北京市,0.0,2020-01-28
北京市,80,2,1,北京市,0.0,2020-01-27
海淀,17,0,0,北京市,0.0,2020-01-27
朝阳,17,0,0,北京市,0.0,2020-01-27
外地来京人员,11,0,0,北京市,0.0,2020-01-27
西城,7,0,0,北京市,0.0,2020-01-27
昌平,7,0,0,北京市,0.0,2020-01-27
通州,7,0,0,北京市,0.0,2020-01-27
大兴,5,2,0,北京市,0.0,2020-01-27
丰台,4,0,0,北京市,0.0,2020-01-27
石景山,2,0,0,北京市,0.0,2020-01-27
东城,2,0,0,北京市,0.0,2020-01-27
顺义,1,0,0,北京市,0.0,2020-01-27
北京市,68,2,0,北京市,0.0,2020-01-26
海淀,16,0,0,北京市,0.0,2020-01-26
外地来京人员,12,0,0,北京市,0.0,2020-01-26
朝阳,11,0,0,北京市,0.0,2020-01-26
昌平,7,0,0,北京市,0.0,2020-01-26
通州,6,0,0,北京市,0.0,2020-01-26
西城,5,0,0,北京市,0.0,2020-01-26
丰台,4,0,0,北京市,0.0,2020-01-26
大兴,3,2,0,北京市,0.0,2020-01-26
石景山,2,0,0,北京市,0.0,2020-01-26
顺义,1,0,0,北京市,0.0,2020-01-26
东城,1,0,0,北京市,0.0,2020-01-26
北京市,41,2,0,北京市,0.0,2020-01-25
外地来京人员,11,0,0,北京市,0.0,2020-01-25
海淀,8,0,0,北京市,0.0,2020-01-25
朝阳,6,0,0,北京市,0.0,2020-01-25
西城,4,0,0,北京市,0.0,2020-01-25
昌平,3,0,0,北京市,0.0,2020-01-25
